"TimeCreated","Id","LevelDisplayName","ProviderName","Message"
"19-08-2026 09:56:34","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"19-08-2026 09:56:33","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"19-08-2026 00:26:04","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"19-08-2026 00:26:03","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"18-08-2026 14:31:01","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"18-08-2026 14:31:00","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"18-08-2026 10:29:06","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"18-08-2026 10:29:05","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"18-08-2026 09:40:52","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"18-08-2026 09:40:50","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"18-08-2026 06:22:48","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"18-08-2026 06:22:47","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"17-08-2026 09:36:41","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"17-08-2026 09:36:38","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"17-08-2026 09:36:36","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"15-08-2026 05:11:32","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"15-08-2026 05:11:31","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"14-08-2026 13:22:36","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"14-08-2026 13:22:34","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"13-08-2026 12:29:00","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"13-08-2026 12:28:59","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"13-08-2026 12:28:57","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"13-08-2026 12:28:56","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"13-08-2026 11:58:14","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"13-08-2026 11:58:13","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"13-08-2026 11:58:09","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"13-08-2026 11:58:09","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"13-08-2026 09:13:55","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"13-08-2026 09:13:55","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"13-08-2026 09:13:37","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"13-08-2026 09:13:34","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"13-08-2026 05:30:19","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"13-08-2026 05:30:18","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"12-08-2026 12:10:04","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"12-08-2026 12:10:02","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"11-08-2026 12:10:03","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"11-08-2026 12:10:02","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"11-08-2026 12:02:43","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
"11-08-2026 12:02:42","2088","Information","Microsoft-Windows-EapHost","User Uses Saved Credentials."
"11-08-2026 09:36:09","2089","Information","Microsoft-Windows-EapHost","EAP session is completing during the authentication phase."
