"TimeGenerated","SourceName","Message","ProductName","EventIdentifier","User","Reason"
"19-08-2026 13:30:30","MsiInstaller","Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.51.36247. Product Version: 14.51.36247. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.","Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.51.36247","1035","NT AUTHORITY\SYSTEM",
"19-08-2026 13:30:30","MsiInstaller","Windows Installer reconfigured the product. Product Name: Python 3.13.15 Add to Path (64-bit). Product Version: 3.13.15150.0. Product Language: 1033. Manufacturer: Python Software Foundation. Reconfiguration success or error status: 0.","Python 3.13.15 Add to Path (64-bit)","1035","NT AUTHORITY\SYSTEM",
"19-08-2026 13:30:30","MsiInstaller","Windows Installer reconfigured the product. Product Name: Microsoft .NET Host FX Resolver - 10.0.11 (x64). Product Version: 80.44.56884. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.","Microsoft .NET Host FX Resolver - 10.0.11 (x64)","1035","NT AUTHORITY\SYSTEM",
"19-08-2026 13:30:29","MsiInstaller","Windows Installer reconfigured the product. Product Name: Microsoft Intune Management Extension. Product Version: 1.104.102.0. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.","Microsoft Intune Management Extension","1035","NT AUTHORITY\SYSTEM",
"19-08-2026 13:30:29","MsiInstaller","Windows Installer reconfigured the product. Product Name: Microsoft .NET Host - 10.0.11 (x64). Product Version: 80.44.56884. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.","Microsoft .NET Host - 10.0.11 (x64)","1035","NT AUTHORITY\SYSTEM",
"19-08-2026 13:30:29","MsiInstaller","Windows Installer reconfigured the product. Product Name: Office 16 Click-to-Run Extensibility Component. Product Version: 16.0.20131.20112. Product Language: 0. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.","Office 16 Click-to-Run Extensibility Component","1035","NT AUTHORITY\SYSTEM",
"19-08-2026 10:17:29","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 2026-08 Security Update (Hotpatch capable) (KB5120994) (26100.9106)","2026-08 Security Update (Hotpatch capable) (KB5120994) (26100.9106)","19","NT AUTHORITY\SYSTEM",
"19-08-2026 10:16:25","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 2026-08 .NET 8.0.30 Security Update for x64 Client (KB5122104)","2026-08 .NET 8.0.30 Security Update for x64 Client (KB5122104)","19","NT AUTHORITY\SYSTEM",
"19-08-2026 10:16:25","MsiInstaller","Windows Installer removed the product. Product Name: Microsoft .NET Runtime - 8.0.29 (x64). Product Version: 64.116.55299. Product Language: 1033. Manufacturer: Microsoft Corporation. Removal success or error status: 0.","Microsoft .NET Runtime - 8.0.29 (x64)","1034","NT AUTHORITY\SYSTEM",
"19-08-2026 10:16:10","MsiInstaller","Windows Installer removed the product. Product Name: Microsoft .NET Host FX Resolver - 8.0.29 (x64). Product Version: 64.116.55299. Product Language: 1033. Manufacturer: Microsoft Corporation. Removal success or error status: 0.","Microsoft .NET Host FX Resolver - 8.0.29 (x64)","1034","NT AUTHORITY\SYSTEM",
"19-08-2026 10:15:54","MsiInstaller","Windows Installer removed the product. Product Name: Microsoft .NET Runtime - 8.0.29 (x86). Product Version: 64.116.55299. Product Language: 1033. Manufacturer: Microsoft Corporation. Removal success or error status: 0.","Microsoft .NET Runtime - 8.0.29 (x86)","1034","NT AUTHORITY\SYSTEM",
"19-08-2026 10:15:49","MsiInstaller","Windows Installer removed the product. Product Name: Microsoft .NET Host FX Resolver - 8.0.29 (x86). Product Version: 64.116.55299. Product Language: 1033. Manufacturer: Microsoft Corporation. Removal success or error status: 0.","Microsoft .NET Host FX Resolver - 8.0.29 (x86)","1034","NT AUTHORITY\SYSTEM",
"19-08-2026 10:15:41","MsiInstaller","Windows Installer removed the product. Product Name: Microsoft Windows Desktop Runtime - 8.0.29 (x64). Product Version: 64.116.55314. Product Language: 1033. Manufacturer: Microsoft Corporation. Removal success or error status: 0.","Microsoft Windows Desktop Runtime - 8.0.29 (x64)","1034","NT AUTHORITY\SYSTEM",
"19-08-2026 10:15:32","MsiInstaller","Windows Installer installed the product. Product Name: Microsoft Windows Desktop Runtime - 8.0.30 (x64). Product Version: 64.120.56881. Product Language: 1033. Manufacturer: Microsoft Corporation. Installation success or error status: 0.","Microsoft Windows Desktop Runtime - 8.0.30 (x64)","1033","NT AUTHORITY\SYSTEM",
"19-08-2026 10:15:23","MsiInstaller","Windows Installer removed the product. Product Name: Microsoft ASP.NET Core 8.0.29 Shared Framework (x64). Product Version: 8.0.29.26325. Product Language: 1033. Manufacturer: Microsoft Corporation. Removal success or error status: 0.","Microsoft ASP.NET Core 8.0.29 Shared Framework (x64)","1034","NT AUTHORITY\SYSTEM",
"19-08-2026 10:15:10","MsiInstaller","Windows Installer removed the product. Product Name: Microsoft ASP.NET Core 8.0.29 Shared Framework (x86). Product Version: 8.0.29.26325. Product Language: 1033. Manufacturer: Microsoft Corporation. Removal success or error status: 0.","Microsoft ASP.NET Core 8.0.29 Shared Framework (x86)","1034","NT AUTHORITY\SYSTEM",
"19-08-2026 10:15:03","MsiInstaller","Windows Installer installed the product. Product Name: Microsoft ASP.NET Core 8.0.30 Shared Framework (x86). Product Version: 8.0.30.26373. Product Language: 1033. Manufacturer: Microsoft Corporation. Installation success or error status: 0.","Microsoft ASP.NET Core 8.0.30 Shared Framework (x86)","1033","NT AUTHORITY\SYSTEM",
"19-08-2026 10:15:00","MsiInstaller","Windows Installer installed the product. Product Name: Microsoft ASP.NET Core 8.0.30 Shared Framework (x64). Product Version: 8.0.30.26373. Product Language: 1033. Manufacturer: Microsoft Corporation. Installation success or error status: 0.","Microsoft ASP.NET Core 8.0.30 Shared Framework (x64)","1033","NT AUTHORITY\SYSTEM",
"19-08-2026 10:14:58","MsiInstaller","Windows Installer installed the product. Product Name: Microsoft .NET Host FX Resolver - 8.0.30 (x86). Product Version: 64.120.56788. Product Language: 1033. Manufacturer: Microsoft Corporation. Installation success or error status: 0.","Microsoft .NET Host FX Resolver - 8.0.30 (x86)","1033","NT AUTHORITY\SYSTEM",
"19-08-2026 10:14:57","MsiInstaller","Windows Installer installed the product. Product Name: Microsoft .NET Host FX Resolver - 8.0.30 (x64). Product Version: 64.120.56788. Product Language: 1033. Manufacturer: Microsoft Corporation. Installation success or error status: 0.","Microsoft .NET Host FX Resolver - 8.0.30 (x64)","1033","NT AUTHORITY\SYSTEM",
"19-08-2026 10:14:56","MsiInstaller","Windows Installer installed the product. Product Name: Microsoft .NET Host - 8.0.30 (x86). Product Version: 64.120.56788. Product Language: 1033. Manufacturer: Microsoft Corporation. Installation success or error status: 0.","Microsoft .NET Host - 8.0.30 (x86)","1033","NT AUTHORITY\SYSTEM",
"19-08-2026 10:14:55","MsiInstaller","Windows Installer installed the product. Product Name: Microsoft .NET Host - 8.0.30 (x64). Product Version: 64.120.56788. Product Language: 1033. Manufacturer: Microsoft Corporation. Installation success or error status: 0.","Microsoft .NET Host - 8.0.30 (x64)","1033","NT AUTHORITY\SYSTEM",
"19-08-2026 10:14:54","MsiInstaller","Windows Installer installed the product. Product Name: Microsoft .NET Runtime - 8.0.30 (x86). Product Version: 64.120.56788. Product Language: 1033. Manufacturer: Microsoft Corporation. Installation success or error status: 0.","Microsoft .NET Runtime - 8.0.30 (x86)","1033","NT AUTHORITY\SYSTEM",
"19-08-2026 10:14:50","MsiInstaller","Windows Installer installed the product. Product Name: Microsoft .NET Runtime - 8.0.30 (x64). Product Version: 64.120.56788. Product Language: 1033. Manufacturer: Microsoft Corporation. Installation success or error status: 0.","Microsoft .NET Runtime - 8.0.30 (x64)","1033","NT AUTHORITY\SYSTEM",
"19-08-2026 10:14:47","MsiInstaller","Windows Installer installed the product. Product Name: Microsoft ASP.NET Core 8.0.30 Hosting Bundle Options. Product Version: 8.0.30.26373. Product Language: 1033. Manufacturer: Microsoft Corporation. Installation success or error status: 0.","Microsoft ASP.NET Core 8.0.30 Hosting Bundle Options","1033","NT AUTHORITY\SYSTEM",
"19-08-2026 10:14:39","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 2026-08 .NET 10.0.11 Security Update for x64 Client (KB5122106)","2026-08 .NET 10.0.11 Security Update for x64 Client (KB5122106)","19","NT AUTHORITY\SYSTEM",
"19-08-2026 10:14:38","MsiInstaller","Windows Installer removed the product. Product Name: Microsoft .NET Host FX Resolver - 10.0.10 (x64). Product Version: 80.40.55332. Product Language: 1033. Manufacturer: Microsoft Corporation. Removal success or error status: 0.","Microsoft .NET Host FX Resolver - 10.0.10 (x64)","1034","NT AUTHORITY\SYSTEM",
"19-08-2026 10:14:37","MsiInstaller","Windows Installer removed the product. Product Name: Microsoft .NET Runtime - 10.0.10 (x64). Product Version: 80.40.55332. Product Language: 1033. Manufacturer: Microsoft Corporation. Removal success or error status: 0.","Microsoft .NET Runtime - 10.0.10 (x64)","1034","NT AUTHORITY\SYSTEM",
"19-08-2026 10:14:23","MsiInstaller","Windows Installer removed the product. Product Name: Microsoft Windows Desktop Runtime - 10.0.10 (x64). Product Version: 80.40.55332. Product Language: 1033. Manufacturer: Microsoft Corporation. Removal success or error status: 0.","Microsoft Windows Desktop Runtime - 10.0.10 (x64)","1034","NT AUTHORITY\SYSTEM",
"19-08-2026 10:14:12","MsiInstaller","Windows Installer installed the product. Product Name: Microsoft Windows Desktop Runtime - 10.0.11 (x64). Product Version: 80.44.56884. Product Language: 1033. Manufacturer: Microsoft Corporation. Installation success or error status: 0.","Microsoft Windows Desktop Runtime - 10.0.11 (x64)","1033","NT AUTHORITY\SYSTEM",
"19-08-2026 10:14:07","MsiInstaller","Windows Installer installed the product. Product Name: Microsoft .NET Runtime - 10.0.11 (x64). Product Version: 80.44.56884. Product Language: 1033. Manufacturer: Microsoft Corporation. Installation success or error status: 0.","Microsoft .NET Runtime - 10.0.11 (x64)","1033","NT AUTHORITY\SYSTEM",
"19-08-2026 10:14:03","MsiInstaller","Windows Installer installed the product. Product Name: Microsoft .NET Host FX Resolver - 10.0.11 (x64). Product Version: 80.44.56884. Product Language: 1033. Manufacturer: Microsoft Corporation. Installation success or error status: 0.","Microsoft .NET Host FX Resolver - 10.0.11 (x64)","1033","NT AUTHORITY\SYSTEM",
"19-08-2026 10:14:03","MsiInstaller","Windows Installer installed the product. Product Name: Microsoft .NET Host - 10.0.11 (x64). Product Version: 80.44.56884. Product Language: 1033. Manufacturer: Microsoft Corporation. Installation success or error status: 0.","Microsoft .NET Host - 10.0.11 (x64)","1033","NT AUTHORITY\SYSTEM",
"19-08-2026 10:06:56","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.238.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.238.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"19-08-2026 09:59:05","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","19","NT AUTHORITY\SYSTEM",
"19-08-2026 09:59:04","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","19","NT AUTHORITY\SYSTEM",
"18-08-2026 19:05:00","Application Hang","The program powershell.exe version 10.0.26100.8875 stopped interacting with Windows and was closed. To see if more information about the problem is available, check the problem history in the Security and Maintenance control panel.
","powershell.exe","1002","NT AUTHORITY\SYSTEM",
"18-08-2026 15:05:16","Application Error","Faulting application name: MsMpEng.exe, version: 4.18.26070.9, time stamp: 0x9a78fc05
Faulting module name: mpengine.dll, version: 1.1.26070.7, time stamp: 0xa09e75a9
Exception code: 0xc0000005
Fault offset: 0x000000000092e48b
Faulting process id: 0x1480
Faulting application start time: 0x1DD2EF01397DC34
Faulting application path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26070.9-0\MsMpEng.exe
Faulting module path: C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{963F1F3B-CA03-4FB1-9D33-3F52DEC47426}\mpengine.dll
Report Id: 8f6814a3-576a-4a5f-a649-799fff271dcb
Faulting package full name: 
Faulting package-relative application ID: ","MsMpEng.exe","1000","NT AUTHORITY\SYSTEM",
"18-08-2026 14:11:36","Application Error","Faulting application name: MsMpEng.exe, version: 4.18.26070.9, time stamp: 0x9a78fc05
Faulting module name: mpengine.dll, version: 1.1.26070.7, time stamp: 0xa09e75a9
Exception code: 0xc0000005
Fault offset: 0x000000000092e48b
Faulting process id: 0x1284
Faulting application start time: 0x1DD2ECE46CEE47C
Faulting application path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26070.9-0\MsMpEng.exe
Faulting module path: C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{963F1F3B-CA03-4FB1-9D33-3F52DEC47426}\mpengine.dll
Report Id: c17d810f-9e26-4dd2-97e6-70c4867d196f
Faulting package full name: 
Faulting package-relative application ID: ","MsMpEng.exe","1000","NT AUTHORITY\SYSTEM",
"18-08-2026 14:04:15","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.222.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.222.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"18-08-2026 10:40:54","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","19","NT AUTHORITY\SYSTEM",
"18-08-2026 10:40:54","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","19","NT AUTHORITY\SYSTEM",
"18-08-2026 10:40:20","MsiInstaller","Windows Installer installed the product. Product Name: Google Chrome. Product Version: 151.0.7922.138. Product Language: 1033. Manufacturer: Google LLC. Installation success or error status: 0.","Google Chrome","1033","NT AUTHORITY\SYSTEM",
"18-08-2026 10:33:42","MsiInstaller","Windows Installer installed the product. Product Name: Microsoft Teams Meeting Add-in for Microsoft Office. Product Version: 1.26.18801. Product Language: 1033. Manufacturer: Microsoft. Installation success or error status: 0.","Microsoft Teams Meeting Add-in for Microsoft Office","1033","ENTERPRISE\arjo5004",
"18-08-2026 10:33:31","MsiInstaller","Windows Installer removed the product. Product Name: Microsoft Teams Meeting Add-in for Microsoft Office. Product Version: 1.26.16801. Product Language: 1033. Manufacturer: Microsoft. Removal success or error status: 0.","Microsoft Teams Meeting Add-in for Microsoft Office","1034","ENTERPRISE\arjo5004",
"18-08-2026 10:02:11","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Windows Malicious Software Removal Tool x64 - v5.144 (KB890830)","Windows Malicious Software Removal Tool x64 - v5.144 (KB890830)","19","NT AUTHORITY\SYSTEM",
"18-08-2026 09:59:40","Microsoft-Windows-WindowsUpdateClient","Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice.","9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice","20","NT AUTHORITY\SYSTEM",
"18-08-2026 09:59:31","Microsoft-Windows-WindowsUpdateClient","Installation Failure: Windows failed to install the following update with error 0x80073D02: 9P8K5G2MWW6Z-AppUp.IntelArcSoftware.","9P8K5G2MWW6Z-AppUp.IntelArcSoftware","20","NT AUTHORITY\SYSTEM",
"18-08-2026 09:59:09","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 9WZDNCRFJBMP-MICROSOFT.WINDOWSSTORE","9WZDNCRFJBMP-MICROSOFT.WINDOWSSTORE","19","NT AUTHORITY\SYSTEM",
"18-08-2026 09:56:46","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.219.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.219.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"17-08-2026 19:54:48","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.209.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.209.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"17-08-2026 17:54:56","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.206.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.206.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"17-08-2026 13:54:56","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.205.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.205.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"17-08-2026 11:55:06","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.203.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.203.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"17-08-2026 10:06:39","MsiInstaller","Windows Installer reconfigured the product. Product Name: Office 16 Click-to-Run Extensibility Component. Product Version: 16.0.20131.20112. Product Language: 0. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.","Office 16 Click-to-Run Extensibility Component","1035","NT AUTHORITY\SYSTEM",
"17-08-2026 09:52:54","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.201.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.201.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"17-08-2026 09:46:24","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","19","NT AUTHORITY\SYSTEM",
"17-08-2026 09:46:24","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","19","NT AUTHORITY\SYSTEM",
"17-08-2026 09:45:56","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","19","NT AUTHORITY\SYSTEM",
"17-08-2026 09:45:56","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","19","NT AUTHORITY\SYSTEM",
"14-08-2026 16:01:10","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.159.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.159.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"14-08-2026 14:17:11","Application Error","Faulting application name: mmc.exe, version: 10.0.26100.8737, time stamp: 0xd6725746
Faulting module name: GPOAdmin.dll, version: 10.0.17132.1, time stamp: 0xd867d680
Exception code: 0xc0000005
Fault offset: 0x00000000000ba27b
Faulting process id: 0x8198
Faulting application start time: 0x1DD2BC963F3A3E6
Faulting application path: C:\Windows\system32\mmc.exe
Faulting module path: C:\Windows\System32\GPOAdmin.dll
Report Id: ee1b5dc8-c55b-4a14-b6a8-aa647fc3b48b
Faulting package full name: 
Faulting package-relative application ID: ","mmc.exe","1000","ENTERPRISE\arjo5004",
"14-08-2026 13:52:49","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 9PG2DK419DRG-Microsoft.WebpImageExtension","9PG2DK419DRG-Microsoft.WebpImageExtension","19","NT AUTHORITY\SYSTEM",
"14-08-2026 13:52:42","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 9PMMSR1CGPWG-Microsoft.HEIFImageExtension","9PMMSR1CGPWG-Microsoft.HEIFImageExtension","19","NT AUTHORITY\SYSTEM",
"14-08-2026 13:39:43","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.156.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.156.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"14-08-2026 13:31:29","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 9WZDNCRD29V9-MICROSOFT.MICROSOFTOFFICEHUB","9WZDNCRD29V9-MICROSOFT.MICROSOFTOFFICEHUB","19","NT AUTHORITY\SYSTEM",
"13-08-2026 12:03:30","Microsoft-Windows-WindowsUpdateClient","Installation Failure: Windows failed to install the following update with error 0x80073D02: 9WZDNCRD29V9-MICROSOFT.MICROSOFTOFFICEHUB.","9WZDNCRD29V9-MICROSOFT.MICROSOFTOFFICEHUB","20","NT AUTHORITY\SYSTEM",
"13-08-2026 09:18:04","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.130.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.130.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"13-08-2026 09:16:52","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","19","NT AUTHORITY\SYSTEM",
"13-08-2026 09:16:22","MsiInstaller","Windows Installer installed the product. Product Name: Google Chrome. Product Version: 151.0.7922.109. Product Language: 1033. Manufacturer: Google LLC. Installation success or error status: 0.","Google Chrome","1033","NT AUTHORITY\SYSTEM",
"12-08-2026 18:30:05","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.125.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.125.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"12-08-2026 15:35:57","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.123.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.123.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"12-08-2026 12:30:04","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.122.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.122.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"12-08-2026 10:53:50","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 9MSSGKG348SP-MicrosoftWindows.Client.WebExperience","9MSSGKG348SP-MicrosoftWindows.Client.WebExperience","19","NT AUTHORITY\SYSTEM",
"12-08-2026 10:48:18","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 9P7BP5VNWKX5-MicrosoftCorporationII.QuickAssist","9P7BP5VNWKX5-MicrosoftCorporationII.QuickAssist","19","NT AUTHORITY\SYSTEM",
"12-08-2026 10:30:04","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.120.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.120.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"12-08-2026 09:48:14","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","19","NT AUTHORITY\SYSTEM",
"12-08-2026 08:56:40","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: 9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2","19","NT AUTHORITY\SYSTEM",
"12-08-2026 03:29:15","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.115.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.115.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"11-08-2026 18:13:04","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.110.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.110.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"11-08-2026 16:13:36","Microsoft-Windows-WindowsUpdateClient","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.108.0) - Current Channel (Broad)","Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.457.108.0) - Current Channel (Broad)","19","NT AUTHORITY\SYSTEM",
"11-08-2026 12:17:05","MsiInstaller","Windows Installer installed the product. Product Name: Dell Command | Update for Windows Universal. Product Version: 5.7.1. Product Language: 1033. Manufacturer: Dell Inc.. Installation success or error status: 0.","Dell Command | Update for Windows Universal","1033","NT AUTHORITY\SYSTEM",
"11-08-2026 12:13:47","MsiInstaller","Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2022 X64 Additional Runtime - 14.51.36247. Product Version: 14.51.36247. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.","Microsoft Visual C++ 2022 X64 Additional Runtime - 14.51.36247","1035","NT AUTHORITY\SYSTEM",
"11-08-2026 12:13:47","MsiInstaller","Windows Installer reconfigured the product. Product Name: Google Chrome. Product Version: 151.0.7922.76. Product Language: 1033. Manufacturer: Google LLC. Reconfiguration success or error status: 0.","Google Chrome","1035","NT AUTHORITY\SYSTEM",
